Id	Convergent_Subs	OnlyInGpId	OnlyOutGpId	OneInOutId	%Convergent_Subs	%OnlyInGpId	%OnlyOutGpId	%OneInOutId
ENST00000309311	0	0	0	0	0	0	0	0
ENST00000309328	0	0	0	0	0	0	0	0
ENST00000309352	3	0	0	0	0.815217391304348	0	0	0
ENST00000309415	1	0	0	0	0.12970168612192	0	0	0
ENST00000309422	0	0	0	0	0	0	0	0
ENST00000309428	0	0	0	0	0	0	0	0
ENST00000309446	0	0	0	0	0	0	0	0
ENST00000309447	1	0	0	0	0.059101654846336	0	0	0
ENST00000309469	0	0	0	0	0	0	0	0
ENST00000309502	0	0	0	0	0	0	0	0
ENST00000309519	0	0	0	0	0	0	0	0
ENST00000309536	0	1	0	0	0	0.15748031496063	0	0
ENST00000309558	0	0	0	0	0	0	0	0
ENST00000309575	0	0	0	0	0	0	0	0
ENST00000309594	0	0	1	0	0	0	0.980392156862745	0
ENST00000309602	0	0	0	0	0	0	0	0
ENST00000309657	0	0	0	0	0	0	0	0
ENST00000309660	0	0	0	0	0	0	0	0
ENST00000309664	0	1	1	2	0	0.211864406779661	0.211864406779661	0.423728813559322
ENST00000309720	0	0	0	0	0	0	0	0
ENST00000309731	0	0	0	0	0	0	0	0
ENST00000309733	0	0	0	0	0	0	0	0
ENST00000309737	0	0	0	0	0	0	0	0
ENST00000309739	0	0	0	0	0	0	0	0
ENST00000309755	3	0	0	0	0.515463917525773	0	0	0
ENST00000309765	0	2	0	0	0	0.120627261761158	0	0
ENST00000309784	1	0	0	0	0.315457413249211	0	0	0
ENST00000309822	0	0	0	0	0	0	0	0
ENST00000309859	0	0	0	1	0	0	0	0.169204737732657
ENST00000309868	0	0	0	0	0	0	0	0
ENST00000309889	0	0	0	0	0	0	0	0
ENST00000309926	0	0	0	0	0	0	0	0
ENST00000309931	0	2	0	0	0	0.481927710843373	0	0
ENST00000309957	3	0	0	0	0.77720207253886	0	0	0
ENST00000309964	0	0	0	0	0	0	0	0
ENST00000309971	0	0	0	0	0	0	0	0
ENST00000309983	1	0	0	0	0.408163265306122	0	0	0
ENST00000309988	0	0	0	0	0	0	0	0
ENST00000309993	0	0	0	0	0	0	0	0
ENST00000310015	1	0	0	0	0.150375939849624	0	0	0
ENST00000310018	0	0	0	0	0	0	0	0
ENST00000310032	0	0	0	0	0	0	0	0
ENST00000310045	0	0	0	0	0	0	0	0
ENST00000310053	0	0	0	0	0	0	0	0
ENST00000310074	0	0	0	0	0	0	0	0
ENST00000310085	1	0	0	1	0.183823529411765	0	0	0.183823529411765
ENST00000310109	0	0	0	0	0	0	0	0
ENST00000310118	0	0	0	0	0	0	0	0
ENST00000310128	0	0	0	0	0	0	0	0
ENST00000310144	0	0	0	0	0	0	0	0
ENST00000310169	0	0	0	0	0	0	0	0
ENST00000310193	0	0	0	0	0	0	0	0
ENST00000310248	1	1	0	0	0.462962962962963	0.462962962962963	0	0
ENST00000310298	0	0	0	0	0	0	0	0
ENST00000310300	0	0	0	0	0	0	0	0
ENST00000310301	0	0	0	0	0	0	0	0
ENST00000310325	0	0	1	1	0	0	0.248756218905473	0.248756218905473
ENST00000310343	1	0	0	0	0.047984644913628	0	0	0
ENST00000310357	0	1	0	0	0	0.224719101123595	0	0
ENST00000310380	0	0	0	0	0	0	0	0
ENST00000310389	0	0	0	0	0	0	0	0
ENST00000310396	0	0	0	0	0	0	0	0
ENST00000310397	1	0	0	1	0.079554494828958	0	0	0.079554494828958
ENST00000310417	0	0	0	0	0	0	0	0
ENST00000310418	0	0	0	0	0	0	0	0
ENST00000310421	0	0	0	0	0	0	0	0
ENST00000310430	0	0	0	0	0	0	0	0
ENST00000310442	0	0	0	0	0	0	0	0
ENST00000310447	0	0	0	0	0	0	0	0
ENST00000310454	0	0	0	0	0	0	0	0
ENST00000310455	0	1	0	0	0	0.350877192982456	0	0
ENST00000310496	0	0	0	0	0	0	0	0
ENST00000310512	0	1	0	1	0	0.180831826401447	0	0.180831826401447
ENST00000310521	1	1	0	0	0.229357798165138	0.229357798165138	0	0
ENST00000310546	0	0	0	0	0	0	0	0
ENST00000310574	0	0	0	0	0	0	0	0
ENST00000310597	0	0	0	0	0	0	0	0
ENST00000310614	0	0	0	0	0	0	0	0
ENST00000310624	0	1	0	0	0	0.119904076738609	0	0
ENST00000310653	0	0	0	0	0	0	0	0
ENST00000310673	1	0	0	0	0.289017341040462	0	0	0
ENST00000310677	0	0	0	0	0	0	0	0
ENST00000310715	0	0	0	1	0	0	0	0.089206066012489
ENST00000310758	0	0	0	0	0	0	0	0
ENST00000310775	0	0	0	0	0	0	0	0
ENST00000310778	2	0	0	0	0.448430493273543	0	0	0
ENST00000310786	0	0	0	1	0	0	0	0.507614213197969
ENST00000310791	0	0	0	0	0	0	0	0
ENST00000310806	0	0	0	0	0	0	0	0
ENST00000310823	0	0	0	0	0	0	0	0
ENST00000310836	0	0	0	0	0	0	0	0
ENST00000310864	0	0	0	1	0	0	0	0.18348623853211
ENST00000310903	2	0	0	0	0.205973223480947	0	0	0
ENST00000310924	0	0	0	0	0	0	0	0
ENST00000310926	0	0	0	0	0	0	0	0
ENST00000310955	0	0	0	0	0	0	0	0
ENST00000310991	0	0	0	0	0	0	0	0
ENST00000310999	0	0	0	0	0	0	0	0
ENST00000311027	0	0	0	0	0	0	0	0
ENST00000311034	0	0	0	0	0	0	0	0
ENST00000311069	0	0	0	0	0	0	0	0
ENST00000311086	0	0	0	0	0	0	0	0
ENST00000311104	0	0	0	0	0	0	0	0
ENST00000311106	0	0	0	0	0	0	0	0
ENST00000311127	0	1	0	2	0	0.084602368866328	0	0.169204737732657
ENST00000311128	0	0	0	0	0	0	0	0
ENST00000311129	0	1	0	0	0	0.169491525423729	0	0
ENST00000311160	1	0	0	0	0.073583517292127	0	0	0
ENST00000311180	0	0	0	0	0	0	0	0
ENST00000311181	0	0	0	0	0	0	0	0
ENST00000311234	0	0	0	0	0	0	0	0
ENST00000311268	0	0	0	0	0	0	0	0
ENST00000311277	0	0	0	0	0	0	0	0
ENST00000311308	0	0	0	0	0	0	0	0
ENST00000311320	0	0	0	0	0	0	0	0
ENST00000311351	0	0	0	0	0	0	0	0
ENST00000311378	0	0	0	0	0	0	0	0
ENST00000311403	0	0	0	0	0	0	0	0
ENST00000311412	0	1	0	0	0	0.184162062615101	0	0
ENST00000311413	0	0	0	0	0	0	0	0
ENST00000311445	0	0	0	0	0	0	0	0
ENST00000311450	0	0	0	0	0	0	0	0
ENST00000311469	1	0	0	0	0.269541778975741	0	0	0
ENST00000311481	0	0	0	0	0	0	0	0
ENST00000311485	0	0	0	1	0	0	0	0.189753320683112
ENST00000311507	0	0	0	0	0	0	0	0
ENST00000311519	3	0	0	0	0.302724520686176	0	0	0
ENST00000311528	0	0	0	0	0	0	0	0
ENST00000311549	0	0	0	0	0	0	0	0
ENST00000311559	0	0	0	0	0	0	0	0
ENST00000311601	1	0	0	0	0.127877237851662	0	0	0
ENST00000311620	3	0	0	0	0.719424460431655	0	0	0
ENST00000311630	0	0	0	0	0	0	0	0
ENST00000311638	0	0	0	0	0	0	0	0
ENST00000311764	0	0	0	1	0	0	0	0.139275766016713
ENST00000311772	0	0	0	0	0	0	0	0
ENST00000311806	0	0	0	0	0	0	0	0
ENST00000311812	0	0	0	0	0	0	0	0
ENST00000311832	0	0	0	1	0	0	0	0.526315789473684
ENST00000311852	0	0	0	0	0	0	0	0
ENST00000311875	1	0	0	0	0.240963855421687	0	0	0
ENST00000311895	0	0	0	0	0	0	0	0
ENST00000311907	0	0	0	0	0	0	0	0
ENST00000311915	0	0	1	0	0	0	0.213675213675214	0
ENST00000311916	1	0	0	0	0.174216027874564	0	0	0
ENST00000311922	0	0	0	0	0	0	0	0
ENST00000311946	0	0	0	0	0	0	0	0
ENST00000311955	0	0	0	0	0	0	0	0
ENST00000311956	0	0	0	0	0	0	0	0
ENST00000311966	0	0	0	0	0	0	0	0
ENST00000311967	0	0	0	0	0	0	0	0
ENST00000312006	0	0	0	0	0	0	0	0
ENST00000312053	3	2	0	0	0.404858299595142	0.269905533063428	0	0
ENST00000312106	1	0	0	0	0.132450331125828	0	0	0
ENST00000312134	0	0	0	0	0	0	0	0
ENST00000312156	0	0	0	0	0	0	0	0
ENST00000312184	0	0	0	0	0	0	0	0
ENST00000312196	0	0	0	0	0	0	0	0
ENST00000312239	0	0	0	0	0	0	0	0
ENST00000312251	0	0	0	1	0	0	0	0.194174757281553
ENST00000312295	0	0	0	0	0	0	0	0
ENST00000312350	0	0	0	0	0	0	0	0
ENST00000312371	1	1	0	0	0.200803212851406	0.200803212851406	0	0
ENST00000312397	0	0	0	0	0	0	0	0
ENST00000312423	0	0	0	0	0	0	0	0
ENST00000312428	2	1	0	0	0.050658561296859	0.02532928064843	0	0
ENST00000312438	0	0	0	0	0	0	0	0
ENST00000312457	0	0	0	1	0	0	0	0.216450216450216
ENST00000312465	0	0	0	0	0	0	0	0
ENST00000312475	0	0	0	0	0	0	0	0
ENST00000312499	0	0	0	0	0	0	0	0
ENST00000312504	0	0	0	0	0	0	0	0
ENST00000312521	0	0	0	0	0	0	0	0
ENST00000312553	0	0	0	0	0	0	0	0
ENST00000312561	6	1	0	1	0.346020761245675	0.057670126874279	0	0.057670126874279
ENST00000312562	0	0	0	0	0	0	0	0
ENST00000312629	0	0	0	0	0	0	0	0
ENST00000312637	1	0	0	0	0.526315789473684	0	0	0
ENST00000312648	1	0	0	0	0.425531914893617	0	0	0
ENST00000312693	0	0	0	0	0	0	0	0
ENST00000312814	0	0	0	0	0	0	0	0
ENST00000312838	0	0	0	0	0	0	0	0
ENST00000312891	0	0	0	0	0	0	0	0
ENST00000312916	1	0	0	0	0.147275405007364	0	0	0
ENST00000312938	0	0	0	0	0	0	0	0
ENST00000312942	0	0	0	0	0	0	0	0
ENST00000312960	0	0	0	0	0	0	0	0
ENST00000313005	0	0	0	0	0	0	0	0
ENST00000313050	2	1	0	1	0.094029149036201	0.047014574518101	0	0.047014574518101
ENST00000313080	1	0	0	0	0.138888888888889	0	0	0
ENST00000313116	0	0	0	0	0	0	0	0
ENST00000313117	0	0	0	0	0	0	0	0
ENST00000313132	0	0	0	0	0	0	0	0
ENST00000313143	0	0	0	0	0	0	0	0
ENST00000313146	0	0	0	0	0	0	0	0
ENST00000313213	0	0	0	0	0	0	0	0
ENST00000313237	1	0	0	0	0.387596899224806	0	0	0
ENST00000313244	0	0	0	0	0	0	0	0
ENST00000313334	0	0	0	0	0	0	0	0
ENST00000313341	0	0	0	0	0	0	0	0
ENST00000313367	0	0	0	0	0	0	0	0
ENST00000313375	1	0	0	0	0.209643605870021	0	0	0
ENST00000313400	0	0	0	0	0	0	0	0
ENST00000313421	0	0	0	1	0	0	0	0.153139356814701
ENST00000313433	0	0	0	0	0	0	0	0
ENST00000313468	0	1	0	0	0	0.478468899521531	0	0
ENST00000313486	0	0	0	0	0	0	0	0
ENST00000313511	0	0	0	0	0	0	0	0
ENST00000313546	0	0	0	0	0	0	0	0
ENST00000313578	0	0	0	0	0	0	0	0
ENST00000313582	0	0	1	0	0	0	0.641025641025641	0
ENST00000313601	0	0	0	0	0	0	0	0
ENST00000313640	0	1	1	0	0	0.24390243902439	0.24390243902439	0
ENST00000313654	2	0	0	0	0.066555740432612	0	0	0
ENST00000313655	0	0	0	0	0	0	0	0
ENST00000313669	0	0	0	0	0	0	0	0
ENST00000313708	0	0	0	0	0	0	0	0
ENST00000313733	0	0	0	0	0	0	0	0
ENST00000313735	1	0	0	1	0.086730268863834	0	0	0.086730268863834
ENST00000313777	0	0	0	0	0	0	0	0
ENST00000313833	1	0	0	2	0.144717800289436	0	0	0.289435600578871
ENST00000313838	2	0	0	0	0.426439232409382	0	0	0
ENST00000314011	0	0	0	0	0	0	0	0
ENST00000314045	0	0	0	0	0	0	0	0
ENST00000314103	1	0	0	0	0.17921146953405	0	0	0
ENST00000314117	0	0	0	0	0	0	0	0
ENST00000314121	1	1	0	0	0.091827364554637	0.091827364554637	0	0
ENST00000314124	0	0	0	0	0	0	0	0
ENST00000314128	1	1	0	0	0.122850122850123	0.122850122850123	0	0
ENST00000314134	0	0	0	0	0	0	0	0
ENST00000314138	0	0	0	0	0	0	0	0
ENST00000314144	1	0	0	0	0.194174757281553	0	0	0
ENST00000314167	1	0	0	0	0.093283582089552	0	0	0
ENST00000314191	2	1	0	1	0.063673989175422	0.031836994587711	0	0.031836994587711
ENST00000314251	0	0	0	0	0	0	0	0
ENST00000314276	0	0	0	0	0	0	0	0
ENST00000314289	0	0	0	0	0	0	0	0
ENST00000314332	0	0	0	0	0	0	0	0
ENST00000314340	0	0	0	0	0	0	0	0
ENST00000314355	0	0	0	0	0	0	0	0
ENST00000314358	0	0	0	0	0	0	0	0
ENST00000314400	1	1	0	0	0.186567164179104	0.186567164179104	0	0
ENST00000314412	0	0	0	0	0	0	0	0
ENST00000314471	0	0	0	0	0	0	0	0
ENST00000314475	0	0	0	0	0	0	0	0
ENST00000314565	0	0	0	0	0	0	0	0
ENST00000314567	0	0	0	0	0	0	0	0
ENST00000314583	0	0	0	0	0	0	0	0
ENST00000314586	1	0	0	0	0.136239782016349	0	0	0
ENST00000314622	0	0	0	0	0	0	0	0
ENST00000314666	0	0	0	0	0	0	0	0
ENST00000314673	0	0	0	0	0	0	0	0
ENST00000314727	0	0	0	1	0	0	0	0.510204081632653
ENST00000314737	0	0	0	0	0	0	0	0
ENST00000314742	2	0	0	0	0.26525198938992	0	0	0
ENST00000314744	0	0	0	0	0	0	0	0
ENST00000314756	1	0	1	1	0.136612021857924	0	0.136612021857924	0.136612021857924
ENST00000314759	0	0	0	0	0	0	0	0
ENST00000314761	0	0	0	0	0	0	0	0
ENST00000314797	2	0	0	0	0.24390243902439	0	0	0
ENST00000314830	0	0	0	0	0	0	0	0
ENST00000314891	1	0	0	0	0.220264317180617	0	0	0
ENST00000314922	0	0	0	0	0	0	0	0
ENST00000315005	0	0	0	0	0	0	0	0
ENST00000315033	0	0	0	0	0	0	0	0
ENST00000315050	1	0	0	0	0.170068027210884	0	0	0
ENST00000315099	0	0	0	0	0	0	0	0
ENST00000315127	0	0	0	0	0	0	0	0
ENST00000315150	0	0	0	0	0	0	0	0
ENST00000315190	0	0	0	0	0	0	0	0
ENST00000315212	0	1	1	0	0	0.40983606557377	0.40983606557377	0
ENST00000315251	0	0	0	0	0	0	0	0
ENST00000315285	0	0	0	0	0	0	0	0
ENST00000315322	0	0	0	0	0	0	0	0
ENST00000315323	0	0	0	0	0	0	0	0
ENST00000315366	0	0	0	0	0	0	0	0
ENST00000315367	0	0	0	0	0	0	0	0
ENST00000315392	1	1	0	0	0.210970464135021	0.210970464135021	0	0
ENST00000315396	0	1	0	0	0	0.149253731343284	0	0
ENST00000315567	0	0	0	0	0	0	0	0
ENST00000315571	0	0	0	0	0	0	0	0
ENST00000315579	0	0	0	0	0	0	0	0
ENST00000315580	0	0	0	0	0	0	0	0
ENST00000315596	0	0	0	0	0	0	0	0
ENST00000315616	0	1	0	0	0	0.186567164179104	0	0
ENST00000315658	1	0	0	0	0.257731958762887	0	0	0
ENST00000315660	0	0	0	0	0	0	0	0
ENST00000315677	0	0	0	0	0	0	0	0
ENST00000315691	0	0	0	0	0	0	0	0
ENST00000315717	0	0	0	0	0	0	0	0
ENST00000315732	0	0	0	0	0	0	0	0
ENST00000315758	0	0	0	0	0	0	0	0
ENST00000315765	0	0	0	0	0	0	0	0
ENST00000315792	0	0	0	0	0	0	0	0
ENST00000315796	0	0	0	0	0	0	0	0
ENST00000315843	1	0	0	1	0.124843945068664	0	0	0.124843945068664
ENST00000315870	0	0	0	0	0	0	0	0
ENST00000315891	0	0	0	0	0	0	0	0
ENST00000315927	0	1	0	1	0	0.28735632183908	0	0.28735632183908
ENST00000315948	0	0	0	0	0	0	0	0
ENST00000315962	0	0	0	0	0	0	0	0
ENST00000315965	0	0	0	0	0	0	0	0
ENST00000315970	0	0	0	0	0	0	0	0
ENST00000315985	0	0	0	0	0	0	0	0
ENST00000315987	0	0	0	0	0	0	0	0
ENST00000316077	1	1	0	0	0.118063754427391	0.118063754427391	0	0
ENST00000316081	0	2	0	1	0	0.096571704490584	0	0.048285852245292
ENST00000316082	0	0	0	0	0	0	0	0
ENST00000316084	0	0	0	0	0	0	0	0
ENST00000316099	0	0	0	0	0	0	0	0
ENST00000316149	0	0	0	0	0	0	0	0
ENST00000316218	0	0	0	0	0	0	0	0
ENST00000316292	0	0	0	0	0	0	0	0
ENST00000316299	0	0	0	0	0	0	0	0
ENST00000316308	0	0	0	0	0	0	0	0
ENST00000316334	0	0	0	0	0	0	0	0
ENST00000316375	1	1	0	0	0.324675324675325	0.324675324675325	0	0
ENST00000316398	0	0	0	0	0	0	0	0
ENST00000316403	1	0	0	0	0.223214285714286	0	0	0
ENST00000316407	0	0	0	0	0	0	0	0
ENST00000316423	0	0	0	0	0	0	0	0
ENST00000316425	0	0	0	0	0	0	0	0
ENST00000316428	0	0	0	0	0	0	0	0
ENST00000316436	0	0	0	0	0	0	0	0
ENST00000316448	0	0	0	0	0	0	0	0
ENST00000316461	0	0	0	0	0	0	0	0
ENST00000316470	1	0	0	0	0.284900284900285	0	0	0
ENST00000316519	0	0	0	0	0	0	0	0
ENST00000316549	0	0	0	0	0	0	0	0
ENST00000316554	0	0	0	0	0	0	0	0
ENST00000316562	0	0	0	0	0	0	0	0
ENST00000316586	0	0	0	0	0	0	0	0
ENST00000316610	0	0	0	0	0	0	0	0
ENST00000316623	0	0	0	1	0	0	0	0.035448422545197
ENST00000316637	0	0	0	0	0	0	0	0
ENST00000316694	0	1	0	0	0	0.253164556962025	0	0
ENST00000316715	0	0	0	0	0	0	0	0
ENST00000316724	0	0	0	0	0	0	0	0
ENST00000316737	0	0	0	1	0	0	0	0.657894736842105
ENST00000316738	0	0	0	0	0	0	0	0
ENST00000316752	0	0	0	0	0	0	0	0
ENST00000316754	0	0	0	0	0	0	0	0
ENST00000316757	0	0	0	2	0	0	0	0.347826086956522
ENST00000316763	2	0	0	0	0.421940928270042	0	0	0
ENST00000316788	0	0	0	0	0	0	0	0
ENST00000316793	0	0	0	1	0	0	0	0.257731958762887
ENST00000316803	0	0	0	0	0	0	0	0
ENST00000316824	0	0	0	0	0	0	0	0
ENST00000316836	0	0	0	0	0	0	0	0
ENST00000316843	0	0	0	0	0	0	0	0
ENST00000316881	1	1	0	2	0.158730158730159	0.158730158730159	0	0.317460317460317
ENST00000316891	0	0	0	1	0	0	0	0.214132762312634
ENST00000316902	0	0	0	0	0	0	0	0
ENST00000316937	0	0	0	0	0	0	0	0
ENST00000316939	1	0	0	0	0.510204081632653	0	0	0
ENST00000316981	0	0	0	0	0	0	0	0
ENST00000316997	3	1	0	2	0.285714285714286	0.095238095238095	0	0.19047619047619
ENST00000317011	0	0	0	0	0	0	0	0
ENST00000317012	0	0	0	0	0	0	0	0
ENST00000317025	1	0	0	0	0.070175438596491	0	0	0
ENST00000317060	0	0	0	0	0	0	0	0
ENST00000317089	0	0	0	0	0	0	0	0
ENST00000317135	0	0	0	0	0	0	0	0
ENST00000317147	0	0	0	0	0	0	0	0
ENST00000317173	0	0	0	1	0	0	0	0.471698113207547
ENST00000317216	0	0	0	0	0	0	0	0
ENST00000317243	2	0	0	0	0.408163265306122	0	0	0
ENST00000317276	0	0	0	0	0	0	0	0
ENST00000317310	0	0	0	2	0	0	0	0.609756097560976
ENST00000317338	0	0	1	0	0	0	0.109529025191676	0
ENST00000317357	0	0	0	0	0	0	0	0
ENST00000317361	0	0	0	0	0	0	0	0
ENST00000317402	2	0	0	0	0.220507166482911	0	0	0
ENST00000317447	2	0	0	1	0.437636761487965	0	0	0.218818380743982
ENST00000317502	0	0	0	0	0	0	0	0
ENST00000317534	0	0	0	0	0	0	0	0
ENST00000317551	0	0	0	1	0	0	0	0.357142857142857
ENST00000317568	0	0	0	0	0	0	0	0
ENST00000317571	0	0	0	0	0	0	0	0
ENST00000317578	0	0	0	1	0	0	0	0.188679245283019
ENST00000317605	0	0	0	0	0	0	0	0
ENST00000317615	0	0	0	0	0	0	0	0
ENST00000317620	1	0	0	1	0.13869625520111	0	0	0.13869625520111
ENST00000317658	0	0	0	0	0	0	0	0
ENST00000317697	0	0	0	0	0	0	0	0
ENST00000317716	0	0	0	1	0	0	0	0.113507377979569
ENST00000317734	0	0	0	0	0	0	0	0
ENST00000317735	0	0	0	0	0	0	0	0
ENST00000317757	0	0	0	0	0	0	0	0
ENST00000317799	0	0	0	0	0	0	0	0
ENST00000317811	0	0	0	0	0	0	0	0
ENST00000317827	0	0	0	0	0	0	0	0
ENST00000317868	0	0	0	0	0	0	0	0
ENST00000317881	0	0	0	0	0	0	0	0
ENST00000317897	1	0	0	0	0.325732899022801	0	0	0
ENST00000317907	0	0	0	0	0	0	0	0
ENST00000317951	0	0	0	0	0	0	0	0
ENST00000317987	0	1	0	0	0	1.17647058823529	0	0
ENST00000317995	0	0	0	0	0	0	0	0
ENST00000318003	3	0	0	0	0.36144578313253	0	0	0
ENST00000318008	0	0	0	0	0	0	0	0
ENST00000318010	0	0	0	0	0	0	0	0
ENST00000318037	0	0	0	0	0	0	0	0
ENST00000318063	0	0	0	2	0	0	0	0.410677618069815
ENST00000318080	0	0	0	1	0	0	0	0.161290322580645
ENST00000318083	0	0	0	0	0	0	0	0
ENST00000318121	1	0	0	0	0.08	0	0	0
ENST00000318130	0	0	0	1	0	0	0	0.107411385606874
ENST00000318160	0	0	0	0	0	0	0	0
ENST00000318184	1	0	1	1	0.09532888465205	0	0.09532888465205	0.09532888465205
ENST00000318217	0	0	0	1	0	0	0	0.102669404517454
ENST00000318222	0	0	0	0	0	0	0	0
ENST00000318225	0	0	0	0	0	0	0	0
ENST00000318247	0	0	0	0	0	0	0	0
ENST00000318304	0	0	0	0	0	0	0	0
ENST00000318315	0	0	0	0	0	0	0	0
ENST00000318357	0	0	0	0	0	0	0	0
ENST00000318386	0	0	0	0	0	0	0	0
ENST00000318407	0	0	0	0	0	0	0	0
ENST00000318410	0	0	0	0	0	0	0	0
ENST00000318438	0	0	0	1	0	0	0	0.746268656716418
ENST00000318442	0	0	0	0	0	0	0	0
ENST00000318443	0	0	0	0	0	0	0	0
ENST00000318445	0	0	0	0	0	0	0	0
ENST00000318471	0	0	0	0	0	0	0	0
ENST00000318493	1	0	0	2	0.07209805335256	0	0	0.144196106705119
ENST00000318528	0	0	0	0	0	0	0	0
ENST00000318579	1	1	0	0	0.408163265306122	0.408163265306122	0	0
ENST00000318596	0	0	0	0	0	0	0	0
ENST00000318663	0	0	0	0	0	0	0	0
ENST00000318672	0	0	0	0	0	0	0	0
ENST00000318683	0	0	0	0	0	0	0	0
ENST00000318709	0	0	0	0	0	0	0	0
ENST00000318753	0	0	0	1	0	0	0	0.413223140495868
ENST00000318782	0	0	0	0	0	0	0	0
ENST00000318833	0	0	0	0	0	0	0	0
ENST00000318881	0	0	0	0	0	0	0	0
ENST00000318887	0	0	0	0	0	0	0	0
ENST00000318911	0	0	0	0	0	0	0	0
ENST00000318950	0	0	0	0	0	0	0	0
ENST00000318962	0	0	0	1	0	0	0	0.105820105820106
ENST00000318967	0	0	0	0	0	0	0	0
ENST00000319004	0	0	1	2	0	0	0.1	0.2
ENST00000319006	0	0	0	0	0	0	0	0
ENST00000319017	0	0	0	0	0	0	0	0
ENST00000319023	1	0	0	0	0.144717800289436	0	0	0
ENST00000319080	0	0	0	0	0	0	0	0
ENST00000319098	1	0	0	0	0.191938579654511	0	0	0
ENST00000319121	0	0	0	0	0	0	0	0
ENST00000319172	0	0	0	0	0	0	0	0
ENST00000319212	1	0	0	0	0.099304865938431	0	0	0
ENST00000319234	0	0	0	0	0	0	0	0
ENST00000319242	0	0	0	1	0	0	0	0.555555555555556
ENST00000319264	0	0	0	0	0	0	0	0
ENST00000319273	0	0	0	0	0	0	0	0
ENST00000319283	0	0	0	0	0	0	0	0
ENST00000319285	0	0	0	0	0	0	0	0
ENST00000319286	0	0	0	0	0	0	0	0
ENST00000319294	1	0	0	0	0.160771704180064	0	0	0
ENST00000319327	0	1	0	0	0	0.205338809034908	0	0
ENST00000319331	0	0	0	0	0	0	0	0
ENST00000319332	0	0	0	1	0	0	0	0.189753320683112
ENST00000319357	0	0	0	0	0	0	0	0
ENST00000319359	0	0	0	0	0	0	0	0
ENST00000319363	0	0	0	0	0	0	0	0
ENST00000319374	0	0	0	0	0	0	0	0
ENST00000319380	0	0	0	0	0	0	0	0
ENST00000319394	0	0	0	0	0	0	0	0
ENST00000319410	0	0	0	0	0	0	0	0
ENST00000319416	0	0	0	0	0	0	0	0
ENST00000319420	0	0	0	0	0	0	0	0
ENST00000319441	0	0	0	0	0	0	0	0
ENST00000319460	0	0	0	0	0	0	0	0
ENST00000319481	1	0	0	0	0.105263157894737	0	0	0
ENST00000319540	0	0	0	0	0	0	0	0
ENST00000319550	0	0	0	0	0	0	0	0
ENST00000319595	0	0	0	0	0	0	0	0
ENST00000319653	0	0	0	0	0	0	0	0
ENST00000319669	1	0	1	0	0.350877192982456	0	0.350877192982456	0
ENST00000319694	0	0	0	0	0	0	0	0
ENST00000319715	0	0	0	0	0	0	0	0
ENST00000319725	0	0	0	0	0	0	0	0
ENST00000319769	0	0	0	0	0	0	0	0
ENST00000319933	0	0	0	0	0	0	0	0
ENST00000319942	0	0	0	0	0	0	0	0
ENST00000319974	0	0	0	0	0	0	0	0
ENST00000319977	0	0	0	1	0	0	0	0.162074554294976
ENST00000319980	0	0	0	0	0	0	0	0
ENST00000320005	1	1	0	0	0.12531328320802	0.12531328320802	0	0
ENST00000320095	0	0	0	0	0	0	0	0
ENST00000320152	0	0	0	0	0	0	0	0
ENST00000320185	0	0	0	0	0	0	0	0
ENST00000320188	0	0	0	0	0	0	0	0
ENST00000320211	0	1	0	0	0	0.128205128205128	0	0
ENST00000320230	0	0	0	0	0	0	0	0
ENST00000320238	0	0	0	0	0	0	0	0
ENST00000320270	0	0	0	0	0	0	0	0
ENST00000320330	0	0	0	0	0	0	0	0
ENST00000320334	0	0	0	0	0	0	0	0
ENST00000320356	0	0	0	0	0	0	0	0
ENST00000320394	0	1	0	0	0	0.354609929078014	0	0
ENST00000320431	1	1	0	0	0.198412698412698	0.198412698412698	0	0
ENST00000320442	1	0	0	4	0.211864406779661	0	0	0.847457627118644
ENST00000320477	0	0	0	0	0	0	0	0
ENST00000320531	0	0	0	0	0	0	0	0
ENST00000320542	1	1	0	0	0.229885057471264	0.229885057471264	0	0
ENST00000320552	0	0	0	0	0	0	0	0
ENST00000320574	1	0	0	0	0.046468401486989	0	0	0
ENST00000320580	0	0	0	0	0	0	0	0
ENST00000320585	0	0	0	1	0	0	0	0.301204819277108
ENST00000320610	0	0	1	0	0	0	0.054674685620558	0
ENST00000320619	0	0	0	0	0	0	0	0
ENST00000320623	0	0	0	0	0	0	0	0
ENST00000320634	0	0	0	0	0	0	0	0
ENST00000320640	0	0	0	0	0	0	0	0
ENST00000320650	0	0	0	0	0	0	0	0
ENST00000320717	0	0	0	0	0	0	0	0
ENST00000320740	0	0	0	0	0	0	0	0
ENST00000320743	0	0	0	1	0	0	0	0.089365504915103
ENST00000320767	0	0	0	0	0	0	0	0
ENST00000320816	0	0	0	0	0	0	0	0
ENST00000320857	0	0	0	0	0	0	0	0
ENST00000320865	0	1	0	0	0	0.395256916996047	0	0
ENST00000320876	0	1	0	0	0	0.05005005005005	0	0
ENST00000320892	0	0	0	0	0	0	0	0
ENST00000320934	0	0	0	0	0	0	0	0
ENST00000320954	2	0	0	0	0.520833333333333	0	0	0
ENST00000320963	0	0	0	0	0	0	0	0
ENST00000321027	0	0	0	0	0	0	0	0
ENST00000321030	0	0	0	0	0	0	0	0
